lfd_nr,forderaktivitat,name_des_begunstigten,name_des_projekts,bewilligungs_jahr,bewilligter_betrag_in_euro,ausbezahlter_betrag_zum_projektende,fund_type,currency,uri
409,6,"Gasthof zum Kloster Metten, Georg Braumandl",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
410,6,"Gasthof zum Kloster Metten, Georg Braumandl",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
411,6,"Gasthof-Hotel, Hans-Jürgen Wauer",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
412,6,"Gaststätte ""Zum Rednitzgrund"", Jürgen Brechtel",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
413,6,"Gastwirtschaft ""zur Post"", Gabriele Fiedler",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
414,6,Gebrüder Schuhmann GbR,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
415,6,Geimeinschaftspraxis Zeynep Sahin-Suckert und Dr. Udo Suckert,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
416,6,Gemeinschaftspraxis PD Dr. med. Wenkel & Partner,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
417,6,"Generali-Versicherungen, Christian Rothärmel",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
418,6,Georg Grassl GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
419,6,Georg Wadenklee GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
420,6,Gerard Lallinger Fruchthandels GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
421,6,Gesellschaft für Informatik in der Industrie - gfii GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
422,6,"Gesundheits- und Freizeitzentrum Füsis, Doris Kümmerle",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
423,6,Global 3000 GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
424,6,GMT GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
425,6,"Goldschmiedemeister, Peter Hammerschmidt",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
426,6,Grimmer und Heid GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
427,6,Groha Frisuren GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
428,6,Groha Frisuren GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
429,6,Groha Frisuren GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
430,6,Groha Frisuren GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
431,6,Groha Frisuren GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
432,6,Groha Frisuren GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
433,6,Grün & Stein Garten- und Landschaftsbau GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
434,6,"Grüner Daumen, Brigitte Mühlenbach",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
435,6,G-Tech Engineering GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
436,6,GzP Oberwirt GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
437,6,GzP Oberwirt GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
438,6,H. J. Epple GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
439,6,H. u. E. Büschel GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
440,6,"Haarschneider, Tanja Schneider",Förd. Zus. Betriebl. Ausbildungsstellen,2007,1583,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
441,6,"HaarSpitzenTeam, Sandra Behrends",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
442,6,"Haarvision 9, Erdal Ses",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
443,6,Hackenbuchner Fassadenbau GmbH & Co. KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
444,6,Hackenbuchner Fassadenbau GmbH & Co. KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
445,6,Hafner Konrad,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
446,6,"Hair Art, Jochen Schlenkrich",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
447,6,"Hair by Ruth Fischer, Ruth Fischer",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
448,6,"Hair by Ruth Fischer, Ruth Fischer",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
449,6,"Hair Design, Daniela Rieger",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
450,6,"Handelsvertretung, Andrea Waldhier",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
451,6,Hans & Stefan Hahn oHG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
452,6,Hans Kern oHG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
453,6,Hans Möderer Werkzeug- und Formenbau GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
454,6,"Harald Galwas, Immobilien",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
455,6,Haselwarter F. GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
456,6,Haus & Grund Bamberg e. V.,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
457,6,Hausforum Gesellschaft für Haus- und Immobilienverwaltung GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
458,6,"Hausschlachterei, Konrad Koller",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
459,6,Haustechnik Drexler GmbH & Co. KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
460,6,"Haustechnik, Marcus Koschmin",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
461,6,"Haustechnik, Martin Neier",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
462,6,Have a Look GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
463,6,HAWAG Gaststätten GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
464,6,"HDS-Software, Halil Düzgün",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
465,6,Heibl GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
466,6,Heimerl-Metall GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
467,6,Heindl & Söhne GmbH & Co. KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
468,6,"Heinrich Hagen, Time iX",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
469,6,Heinrich Lumpi GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
470,6,Heinrich Schneider e. K.,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
471,6,"Heinrich-Köppler-Haus, Iris Hödl",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
472,6,"HEIZSAN, Peter Heynert",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
473,6,"Heizung-Sanitär Gundelfingen, Alois Hieber",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
474,6,"Heizung-Sanitär, Hans Stachel",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
475,6,"Heizung-Sanitär-Klima, Wolfgang Hamaleser",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
476,6,"HEM Tankstelle, Gerhard Vogt",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
477,6,Herbert Lörler e. K.,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
478,6,Heuberger Kält-Klima-Verpflegungsautomaten GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
479,6,Heuberger Kält-Klima-Verpflegungsautomaten GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
480,6,Hillenbrand GmbH & Co. Bürofachmarkt GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
481,6,Hillenbrand GmbH & Co. Bürofachmarkt GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
482,6,Hillenbrand GmbH & Co. Bürofachmarkt GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
483,6,Hillert und Co. Werbeagentur GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
484,6,Hippold GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
485,6,Hofmann Wirtschaftsinformatik GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
486,6,"Holz + Form, Bernhard Mühlbauer,",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
487,6,"Holz in Form, Michael Heusinger",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
488,6,"Holz Wittl, Benno Wittl",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
489,6,Holzbau Dengler GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
490,6,Holzbau Dengler GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
491,6,Holzbau Dengler GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
492,6,Holzbau Forster GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
493,6,Holzbau Reiser GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
494,6,"Holzbau, Bernhard Hausler",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
495,6,"Holzbau, Rudolf Brunner",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
496,6,"Holzbau, Rudolf Brunner",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
497,6,"Holzgestaltung, Josef Hoser",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
498,6,Holzkollektiv GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
499,6,"Holztechnik, Norbert Engelhardt",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
500,6,Höreth Jochen,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
501,6,Hörmann Johann,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
502,6,Hörner Markus,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
503,6,Horst Eichhorn Heizungsbau GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
504,6,Horst Schwarz GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
505,6,"Hotel ""Hammerhof"", Eckard Baumgartner",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
506,6,"Hotel Gasthof ""zur Post"", Christine Pesold",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
507,6,Hotel Hallertau GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
508,6,Hotel Hallertau GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
509,6,"Hotel Prima Vera parco, Klaus Höchtel",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
510,6,Hotel Rosenstock GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
511,6,HP Müller Schlosserei & Stahlbau Edelstahltechnik GmbH & Co. KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
512,6,HP Müller Schlosserei & Stahlbau Edelstahltechnik GmbH & Co. KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
513,6,HRsolutions Consulting GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
514,6,Huber Georg,Förd. Zus. Betriebl. Ausbildungsstellen,2007,1000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
515,6,Huber Max,Förd. Zus. Betriebl. Ausbildungsstellen,2007,1000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
516,6,Hufnagel + Vogel GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
517,6,Hummel Haustechnik GmbH & Co. KG,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
518,6,Hüttner + Hasl GdbR,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
519,6,"HWS Gesellschaft für Entwicklung, Vertrieb u. Kundendienst von Computer- u. Telefonanlagen GmbH",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
520,6,IFB Eigenschenk GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
521,6,"Immobilien, Rainer Schreglmann",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
522,6,"Immobilien, Tipu Seth",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
523,6,"individueller Fahrzeugausbau, Rolf Ramspeck",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
524,6,"Ingenieurbüro, Guntram Härth",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
525,6,"Ingenieurbüro, Oliver Schmechting",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
526,6,"Injoy international Sports & Wellnessclub, Helmut Huber",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
527,6,"Innenausbau, Dieter Stolte",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
528,6,Innopact GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
529,6,Innopact GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
530,6,Innopact GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
531,6,INS-Intelligente Netzwerkkommu.sys GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
532,6,"Intercoiffure, Jana Sitte",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
533,6,"Internist-Naturheilverfahren, Hans-Jörg Heidersberger",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
534,6,ipm-solutions GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
535,6,Jahplan GmbH,Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
536,6,"Jet-Tankstelle, Yücel Abacioglu",Förd. Zus. Betriebl. Ausbildungsstellen,2007,2000,0,ESF,EUR,http://www.stmas.bayern.de/arbeit/esf2007-2013/inf-beguenstigte-2007.pdf
